inventory_date,store_id,product_id,current_stock_level,product_name,category,brand,cost_price,supplier_name,lead_time_days
2024-12-31,STORE04,PROD0107,6,Polarized context-sensitive functionalities,Home Goods,Kibe-Warrior,1469.3,"Bera, Chawla and Manda Suppliers",13
2024-12-31,STORE04,PROD0108,20,Future-proofed web-enabled firmware,Electronics,"Tandon, Badal and Dasgupta",818.06,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0109,38,Stand-alone impactful hardware,Apparel,"Tandon, Badal and Dasgupta",1307.23,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE04,PROD0110,27,Quality-focused neutral superstructure,Electronics,Sankaran-Sharaf,1226.93,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE04,PROD0111,20,Phased homogeneous infrastructure,Apparel,Ganguly-Dugal,717.89,Narasimhan Inc Suppliers,19
2024-12-31,STORE04,PROD0112,80,Total fault-tolerant framework,Groceries,Sarma-Andra,777.85,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE04,PROD0113,68,De-engineered analyzing approach,Home Goods,Boase-Banerjee,1544.81,Sarraf-Prasad Suppliers,7
2024-12-31,STORE04,PROD0114,38,Mandatory multi-state application,Home Goods,Chauhan Group,1206.0,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0115,29,Profit-focused user-facing matrices,Apparel,Madan-Wason,247.93,Sem Inc Suppliers,25
2024-12-31,STORE04,PROD0116,99,Re-contextualized didactic circuit,Apparel,Dhaliwal Ltd,552.37,Patil-Saraf Suppliers,22
2024-12-31,STORE04,PROD0117,62,Innovative asynchronous Internet solution,Apparel,Chaudry Group,1746.96,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0118,15,Inverse eco-centric middleware,Groceries,Prabhakar-Johal,1905.56,Vaidya-Magar Suppliers,18
2024-12-31,STORE04,PROD0119,6,Open-architected disintermediate service-desk,Home Goods,Jhaveri Ltd,1172.6,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE04,PROD0120,77,Optimized systematic concept,Groceries,Ganguly-Dugal,2846.02,Ganesan-Jain Suppliers,13
2024-12-31,STORE04,PROD0121,94,Assimilated zero administration core,Apparel,Prabhakar-Johal,2596.84,"Bera, Chawla and Manda Suppliers",13
2024-12-31,STORE04,PROD0122,0,De-engineered multimedia encryption,Apparel,"Keer, Mander and Bhakta",2847.57,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0123,0,Managed fault-tolerant pricing structure,Books,Prabhakar-Johal,1554.07,Kala-Venkataraman Suppliers,23
2024-12-31,STORE04,PROD0124,12,Monitored intangible projection,Groceries,Boase-Banerjee,2648.75,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE04,PROD0125,38,Multi-tiered global knowledgebase,Books,Lala-Rao,982.17,Kala-Venkataraman Suppliers,23
2024-12-31,STORE04,PROD0126,0,Multi-tiered multi-state encoding,Apparel,"Naidu, Gour and Tiwari",883.39,Sem Inc Suppliers,25
2024-12-31,STORE04,PROD0127,66,Multi-tiered responsive array,Apparel,Bhalla Inc,1385.94,Narasimhan Inc Suppliers,19
2024-12-31,STORE04,PROD0128,42,Extended zero tolerance adapter,Home Goods,Lala-Rao,1502.88,Patil-Saraf Suppliers,22
2024-12-31,STORE04,PROD0129,50,Upgradable maximized support,Groceries,"Keer, Mander and Bhakta",1078.97,Vaidya-Magar Suppliers,18
2024-12-31,STORE04,PROD0130,80,Organized client-server forecast,Electronics,Madan-Wason,472.31,Patil-Saraf Suppliers,22
2024-12-31,STORE04,PROD0131,60,Up-sized contextually-based protocol,Apparel,Prabhakar-Johal,2712.37,Ganesan-Jain Suppliers,13
2024-12-31,STORE04,PROD0132,34,Right-sized web-enabled system engine,Books,Ganguly-Dugal,911.26,Kala-Venkataraman Suppliers,23
2024-12-31,STORE04,PROD0133,37,Operative mission-critical service-desk,Apparel,"Naidu, Gour and Tiwari",2558.49,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0134,46,Quality-focused 24/7 productivity,Home Goods,Bhalla Inc,500.98,"Hegde, Shere and Agrawal Suppliers",17
2024-12-31,STORE04,PROD0135,0,Configurable bi-directional project,Groceries,Lala-Rao,1533.54,"Oza, Lad and Naik Suppliers",11
2024-12-31,STORE04,PROD0136,3,Multi-tiered demand-driven conglomeration,Electronics,Bhalla Inc,1234.16,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0137,0,Quality-focused bandwidth-monitored projection,Home Goods,Prabhakar-Johal,365.04,Kala-Venkataraman Suppliers,23
2024-12-31,STORE04,PROD0138,26,Ergonomic static system engine,Electronics,Prabhakar-Johal,786.7,Narasimhan Inc Suppliers,19
2024-12-31,STORE04,PROD0139,8,Ergonomic next generation throughput,Apparel,Boase-Banerjee,2980.98,Sarraf-Prasad Suppliers,7
2024-12-31,STORE04,PROD0140,95,Compatible asynchronous software,Electronics,Jhaveri Ltd,303.81,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0141,31,Pre-emptive encompassing parallelism,Apparel,Sura-Korpal,389.31,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0142,100,Programmable global structure,Electronics,Chaudry Group,497.62,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0143,66,Customizable disintermediate website,Apparel,"Keer, Mander and Bhakta",825.03,Sem Inc Suppliers,25
2024-12-31,STORE04,PROD0144,25,Cloned cohesive task-force,Books,Sankaran-Sharaf,1209.08,Narasimhan Inc Suppliers,19
2024-12-31,STORE04,PROD0145,80,Versatile next generation Graphic Interface,Electronics,Prabhakar-Johal,2365.66,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE04,PROD0146,41,Optimized methodical portal,Home Goods,"Naidu, Gour and Tiwari",1470.87,Narasimhan Inc Suppliers,19
2024-12-31,STORE04,PROD0147,42,Persevering optimizing definition,Home Goods,Madan-Wason,2539.45,Vaidya-Magar Suppliers,18
2024-12-31,STORE04,PROD0148,80,Organic encompassing implementation,Apparel,Chaudry Group,2799.29,Patil-Saraf Suppliers,22
2024-12-31,STORE04,PROD0149,92,Cloned non-volatile monitoring,Apparel,"Keer, Mander and Bhakta",661.84,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE04,PROD0150,93,Multi-tiered executive open architecture,Books,Jhaveri Ltd,2416.44,Sarraf-Prasad Suppliers,7
2024-12-31,STORE04,PROD0151,89,Robust secondary success,Electronics,Lala-Rao,534.42,Kala-Venkataraman Suppliers,23
2024-12-31,STORE04,PROD0152,91,Total needs-based Graphic Interface,Books,Krish Ltd,2893.6,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0153,83,Streamlined web-enabled portal,Electronics,Ganguly-Dugal,1627.77,Sarraf-Prasad Suppliers,7
2024-12-31,STORE04,PROD0154,54,Integrated grid-enabled Graphic Interface,Apparel,Ganguly-Dugal,1877.2,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE04,PROD0155,0,Integrated foreground hardware,Groceries,"Keer, Mander and Bhakta",576.62,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE04,PROD0156,24,Open-source didactic website,Electronics,Mani-Varty,378.18,Ganesan-Jain Suppliers,13
2024-12-31,STORE04,PROD0157,89,Cross-platform background throughput,Groceries,Mani-Varty,1596.96,"Bera, Chawla and Manda Suppliers",13
2024-12-31,STORE04,PROD0158,74,Synchronized homogeneous framework,Books,Kibe-Warrior,103.74,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0159,76,Pre-emptive explicit alliance,Groceries,Boase-Banerjee,2322.93,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE04,PROD0160,87,Re-engineered cohesive groupware,Groceries,Boase-Banerjee,705.76,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE04,PROD0161,62,Open-architected 24hour moratorium,Books,"Naidu, Gour and Tiwari",249.73,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE04,PROD0162,99,Up-sized hybrid task-force,Home Goods,Dhaliwal Ltd,2926.08,"Bera, Chawla and Manda Suppliers",13
2024-12-31,STORE04,PROD0163,52,Public-key fault-tolerant framework,Books,"Tandon, Badal and Dasgupta",1238.08,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE04,PROD0164,0,Optional disintermediate toolset,Groceries,Mani-Varty,2866.42,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE04,PROD0165,12,Reactive high-level service-desk,Books,Kibe-Warrior,842.89,Sarraf-Prasad Suppliers,7
2024-12-31,STORE04,PROD0166,92,Multi-tiered optimizing info-mediaries,Apparel,Sankaran-Sharaf,298.29,"Raju, Chawla and Parmar Suppliers",8
2024-12-31,STORE04,PROD0167,62,Pre-emptive systemic attitude,Apparel,Boase-Banerjee,1716.76,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE04,PROD0168,20,Proactive disintermediate infrastructure,Books,"Naidu, Gour and Tiwari",1529.87,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0169,22,Virtual homogeneous orchestration,Home Goods,"Keer, Mander and Bhakta",1946.76,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE04,PROD0170,20,Cloned hybrid system engine,Electronics,Lala-Rao,1975.05,Patil-Saraf Suppliers,22
2024-12-31,STORE04,PROD0171,39,Cross-platform solution-oriented projection,Apparel,Chauhan Group,2169.1,"Oza, Lad and Naik Suppliers",11
2024-12-31,STORE04,PROD0172,92,Right-sized 3rdgeneration knowledgebase,Apparel,Sarma-Andra,1862.88,Vaidya-Magar Suppliers,18
2024-12-31,STORE04,PROD0173,0,Self-enabling discrete architecture,Books,Dhaliwal Ltd,1092.42,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0174,0,Front-line next generation moratorium,Electronics,Kibe-Warrior,1950.95,Sem Inc Suppliers,25
2024-12-31,STORE04,PROD0175,23,Stand-alone multi-tasking process improvement,Books,Mani-Varty,514.16,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE04,PROD0176,69,Seamless demand-driven analyzer,Groceries,Dhaliwal Ltd,2739.0,"Raju, Chawla and Parmar Suppliers",8
2024-12-31,STORE04,PROD0177,87,Mandatory disintermediate methodology,Groceries,Boase-Banerjee,1562.23,Vaidya-Magar Suppliers,18
2024-12-31,STORE04,PROD0178,39,Synchronized well-modulated emulation,Books,Mani-Varty,313.97,Kala-Venkataraman Suppliers,23
2024-12-31,STORE04,PROD0179,79,Persistent attitude-oriented paradigm,Groceries,Chauhan Group,546.21,Vaidya-Magar Suppliers,18
2024-12-31,STORE04,PROD0180,6,Optimized context-sensitive help-desk,Books,Madan-Wason,905.49,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE04,PROD0181,0,Implemented next generation policy,Apparel,Bhalla Inc,2413.7,"Oza, Lad and Naik Suppliers",11
2024-12-31,STORE04,PROD0182,96,Persevering object-oriented framework,Groceries,Sankaran-Sharaf,1274.52,Lall-D’Alia Suppliers,24
2024-12-31,STORE04,PROD0183,27,Vision-oriented 6thgeneration concept,Apparel,Ganguly-Dugal,147.59,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE04,PROD0184,27,Optimized secondary ability,Groceries,"Tandon, Badal and Dasgupta",1472.88,"Raju, Chawla and Parmar Suppliers",8
2024-12-31,STORE04,PROD0185,49,Exclusive background encryption,Apparel,"Naidu, Gour and Tiwari",1987.13,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0186,88,Diverse object-oriented monitoring,Groceries,Sura-Korpal,265.26,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0187,62,Optional 5thgeneration matrix,Electronics,Krish Ltd,2824.65,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0188,0,De-engineered systematic framework,Groceries,Prabhakar-Johal,440.74,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0189,55,Innovative system-worthy attitude,Groceries,Bhalla Inc,943.9,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0190,83,Down-sized background task-force,Apparel,Das Group,1745.02,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE04,PROD0191,47,Enterprise-wide reciprocal orchestration,Home Goods,Bhalla Inc,628.11,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE04,PROD0192,98,Multi-layered directional time-frame,Groceries,Ganguly-Dugal,1561.38,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE04,PROD0193,88,Fundamental analyzing middleware,Electronics,Sankaran-Sharaf,1925.2,Ganesan-Jain Suppliers,13
2024-12-31,STORE04,PROD0194,67,Managed human-resource customer loyalty,Groceries,Madan-Wason,2844.91,Narasimhan Inc Suppliers,19
2024-12-31,STORE04,PROD0195,82,Innovative methodical methodology,Groceries,Mani-Varty,2455.2,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE04,PROD0196,80,Ergonomic exuding product,Electronics,"Keer, Mander and Bhakta",478.52,Rastogi Group Suppliers,21
2024-12-31,STORE04,PROD0197,73,Multi-channeled incremental leverage,Groceries,Krish Ltd,2590.75,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE04,PROD0198,95,Future-proofed 4thgeneration model,Apparel,Sura-Korpal,1790.74,Nagar-Shah Suppliers,6
2024-12-31,STORE04,PROD0199,81,Optimized 24hour task-force,Electronics,Sura-Korpal,996.27,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE04,PROD0200,57,Up-sized holistic info-mediaries,Groceries,Bhalla Inc,834.67,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE05,PROD0001,74,Synergistic foreground benchmark,Books,Sarma-Andra,2870.13,Sem Inc Suppliers,25
2024-12-31,STORE05,PROD0002,31,Virtual context-sensitive middleware,Groceries,"Naidu, Gour and Tiwari",269.51,Ganesan-Jain Suppliers,13
2024-12-31,STORE05,PROD0003,69,Vision-oriented composite complexity,Groceries,Das Group,1691.89,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE05,PROD0004,94,Realigned uniform algorithm,Apparel,Mani-Varty,1239.92,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE05,PROD0005,67,Compatible methodical function,Books,Bhalla Inc,357.58,Sarraf-Prasad Suppliers,7
2024-12-31,STORE05,PROD0006,40,Implemented grid-enabled policy,Books,Bhalla Inc,1873.61,"Raju, Chawla and Parmar Suppliers",8
2024-12-31,STORE05,PROD0007,31,Decentralized upward-trending conglomeration,Electronics,Boase-Banerjee,1250.41,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE05,PROD0008,0,Synchronized dynamic moderator,Home Goods,Krish Ltd,1272.08,Rastogi Group Suppliers,21
2024-12-31,STORE05,PROD0009,0,Organized real-time hierarchy,Apparel,Chaudry Group,1184.35,Sem Inc Suppliers,25
2024-12-31,STORE05,PROD0010,46,Down-sized regional open system,Books,Sarma-Andra,1540.58,Rastogi Group Suppliers,21
2024-12-31,STORE05,PROD0011,78,Switchable incremental Local Area Network,Books,Boase-Banerjee,328.01,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE05,PROD0012,89,Persevering grid-enabled firmware,Books,Sura-Korpal,1809.06,Sarraf-Prasad Suppliers,7
2024-12-31,STORE05,PROD0013,0,User-friendly mission-critical flexibility,Electronics,Mani-Varty,1200.46,Narasimhan Inc Suppliers,19
2024-12-31,STORE05,PROD0014,0,Team-oriented radical capability,Apparel,Boase-Banerjee,2448.22,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE05,PROD0015,0,Re-engineered static standardization,Books,"Tandon, Badal and Dasgupta",1985.69,Rastogi Group Suppliers,21
2024-12-31,STORE05,PROD0016,86,Ergonomic user-facing Graphical User Interface,Groceries,Boase-Banerjee,2087.33,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE05,PROD0017,54,Balanced transitional function,Books,Madan-Wason,654.4,"Hegde, Shere and Agrawal Suppliers",17
2024-12-31,STORE05,PROD0018,3,Fundamental demand-driven help-desk,Home Goods,"Keer, Mander and Bhakta",486.91,Vaidya-Magar Suppliers,18
2024-12-31,STORE05,PROD0019,15,Virtual encompassing workforce,Home Goods,Jhaveri Ltd,1036.42,Kala-Venkataraman Suppliers,23
2024-12-31,STORE05,PROD0020,63,Virtual system-worthy array,Apparel,Chauhan Group,1376.59,Ganesan-Jain Suppliers,13
2024-12-31,STORE05,PROD0021,63,Streamlined responsive Internet solution,Books,"Naidu, Gour and Tiwari",1459.63,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE05,PROD0022,12,Synchronized systemic emulation,Apparel,Jhaveri Ltd,620.14,Sarraf-Prasad Suppliers,7
2024-12-31,STORE05,PROD0023,34,Programmable non-volatile flexibility,Electronics,Sankaran-Sharaf,1329.14,Vaidya-Magar Suppliers,18
2024-12-31,STORE05,PROD0024,38,Exclusive secondary data-warehouse,Home Goods,Chaudry Group,2929.6,Nagar-Shah Suppliers,6
2024-12-31,STORE05,PROD0025,19,Proactive upward-trending workforce,Groceries,Chauhan Group,2397.86,Ganesan-Jain Suppliers,13
2024-12-31,STORE05,PROD0026,6,Monitored holistic moderator,Groceries,"Keer, Mander and Bhakta",2806.94,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE05,PROD0027,67,Self-enabling dedicated knowledge user,Apparel,"Naidu, Gour and Tiwari",2092.76,Narasimhan Inc Suppliers,19
2024-12-31,STORE05,PROD0028,31,Balanced next generation collaboration,Home Goods,Mani-Varty,2011.15,Nagar-Shah Suppliers,6
2024-12-31,STORE05,PROD0029,76,Seamless hybrid time-frame,Apparel,Prabhakar-Johal,1449.92,"Bera, Chawla and Manda Suppliers",13
2024-12-31,STORE05,PROD0030,53,Reverse-engineered interactive strategy,Electronics,Kibe-Warrior,267.16,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE05,PROD0031,63,Enhanced reciprocal throughput,Electronics,Krish Ltd,1406.95,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE05,PROD0032,59,Multi-channeled directional moderator,Groceries,Prabhakar-Johal,1784.33,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE05,PROD0033,86,Innovative 5thgeneration open architecture,Electronics,Mani-Varty,1143.81,"Dube, Badami and Pandit Suppliers",19
2024-12-31,STORE05,PROD0034,8,Realigned discrete focus group,Apparel,Prabhakar-Johal,262.48,"Hegde, Shere and Agrawal Suppliers",17
2024-12-31,STORE05,PROD0035,0,Progressive intangible function,Groceries,"Keer, Mander and Bhakta",1860.42,Kala-Venkataraman Suppliers,23
2024-12-31,STORE05,PROD0036,0,Diverse systemic methodology,Home Goods,Dhaliwal Ltd,1584.96,"Oza, Lad and Naik Suppliers",11
2024-12-31,STORE05,PROD0037,57,Persistent scalable core,Home Goods,"Tandon, Badal and Dasgupta",751.26,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE05,PROD0038,59,Multi-channeled interactive Graphical User Interface,Home Goods,Kibe-Warrior,1491.77,"Thakur, Buch and Shenoy Suppliers",3
2024-12-31,STORE05,PROD0039,3,Face-to-face 4thgeneration project,Groceries,Prabhakar-Johal,2863.76,Rastogi Group Suppliers,21
2024-12-31,STORE05,PROD0040,74,User-centric zero-defect synergy,Home Goods,Madan-Wason,379.76,Narasimhan Inc Suppliers,19
2024-12-31,STORE05,PROD0041,55,Cross-group 4thgeneration extranet,Groceries,Chauhan Group,2208.14,Sem Inc Suppliers,25
2024-12-31,STORE05,PROD0042,100,Customer-focused client-driven Local Area Network,Books,Madan-Wason,773.38,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE05,PROD0043,86,Configurable actuating software,Home Goods,Kibe-Warrior,255.09,"Oza, Lad and Naik Suppliers",11
2024-12-31,STORE05,PROD0044,9,Upgradable content-based parallelism,Books,Mani-Varty,994.83,Vaidya-Magar Suppliers,18
2024-12-31,STORE05,PROD0045,46,Optimized asynchronous solution,Books,Chauhan Group,86.5,"Hegde, Shere and Agrawal Suppliers",17
2024-12-31,STORE05,PROD0046,77,Pre-emptive 5thgeneration application,Electronics,Madan-Wason,2431.96,"Sanghvi, Dyal and Shukla Suppliers",11
2024-12-31,STORE05,PROD0047,16,Re-contextualized systematic info-mediaries,Groceries,"Naidu, Gour and Tiwari",1904.93,Ganesan-Jain Suppliers,13
2024-12-31,STORE05,PROD0048,47,Public-key discrete database,Books,"Tandon, Badal and Dasgupta",1906.14,Lall-D’Alia Suppliers,24
2024-12-31,STORE05,PROD0049,70,Right-sized multimedia instruction set,Groceries,Prabhakar-Johal,314.02,Sem Inc Suppliers,25
2024-12-31,STORE05,PROD0050,11,Synchronized web-enabled encryption,Apparel,Boase-Banerjee,2718.07,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE05,PROD0051,76,Cloned dedicated complexity,Apparel,Mani-Varty,452.01,"Varughese, Sundaram and Walia Suppliers",29
2024-12-31,STORE05,PROD0052,68,Proactive analyzing architecture,Groceries,"Keer, Mander and Bhakta",2214.44,"Bera, Chawla and Manda Suppliers",13
2024-12-31,STORE05,PROD0053,53,Team-oriented methodical architecture,Home Goods,Dhaliwal Ltd,2850.15,Kala-Venkataraman Suppliers,23
2024-12-31,STORE05,PROD0054,67,Total solution-oriented pricing structure,Apparel,Dhaliwal Ltd,2702.42,"Hegde, Shere and Agrawal Suppliers",17
2024-12-31,STORE05,PROD0055,0,Multi-tiered directional knowledge user,Books,Das Group,624.66,Vaidya-Magar Suppliers,18
2024-12-31,STORE05,PROD0056,53,Front-line systematic function,Books,"Naidu, Gour and Tiwari",1257.19,"Oak, Mangat and Borde Suppliers",3
2024-12-31,STORE05,PROD0057,84,User-friendly heuristic adapter,Groceries,Lala-Rao,1101.88,Rastogi Group Suppliers,21
2024-12-31,STORE05,PROD0058,17,Future-proofed interactive emulation,Apparel,"Keer, Mander and Bhakta",1645.88,"Rattan, Lata and Narasimhan Suppliers",26
2024-12-31,STORE05,PROD0059,59,Profit-focused discrete artificial intelligence,Books,"Keer, Mander and Bhakta",806.92,Ganesan-Jain Suppliers,13
2024-12-31,STORE05,PROD0060,2,Configurable multi-state neural-net,Books,Dhaliwal Ltd,2600.26,Sarraf-Prasad Suppliers,7
